payload,messages_sent,messages_resent,resend_ratio,success_reports,total_reports,efficiency,success_opm,total_opm,runtime,time_per_message,messages_per_second,time_per_op,success_ops,total_ops,goodput,throughput
9,286,0,0,1625,2541,0.639512,5.681818,8.884615,74.917,0.261948,3.817558,0.029483,21.690671,33.917535,68.342299,83.612531
9,286,0,0,1624,2562,0.63388,5.678322,8.958042,75.187,0.262892,3.803849,0.029347,21.599479,34.07504,68.096878,83.312275
10,257,0,0,1003,2049,0.489507,3.902724,7.972763,68.587,0.266875,3.747066,0.033473,14.623763,29.874466,74.649715,89.637978
10,257,0,0,1001,2048,0.48877,3.894942,7.968872,68.403,0.26616,3.757145,0.0334,14.633861,29.940207,74.850518,89.879099
10,257,0,0,972,2088,0.465517,3.782101,8.124514,70.417,0.273996,3.649687,0.033725,13.803485,29.651931,72.709715,87.308462
10,257,0,0,893,2061,0.433285,3.474708,8.019455,70.303,0.273553,3.655605,0.034111,12.702161,29.315961,72.827618,87.450038
10,257,0,0,992,2045,0.485086,3.859922,7.957198,68.413,0.266198,3.756596,0.033454,14.500168,29.89198,74.839577,89.865961
11,234,0,0,778,1884,0.412951,3.324786,8.051282,66.649,0.284825,3.51093,0.035376,11.673093,28.267491,76.820357,90.864079
11,234,2,0.008475,776,1873,0.414309,3.288136,7.936441,68.387,0.289775,3.450948,0.036512,11.347186,27.388246,74.86803,88.554842
11,234,0,0,706,2021,0.349332,3.017094,8.636752,73.458,0.313923,3.185494,0.036347,9.610934,27.51232,69.699692,82.441667
11,234,0,0,848,1830,0.463388,3.623932,7.820513,63.213,0.270141,3.70177,0.034543,13.414962,28.949741,80.995998,95.803078
11,234,0,0,826,1848,0.44697,3.529915,7.897436,64.309,0.274825,3.638682,0.034799,12.844236,28.736258,79.615606,94.170334
12,215,0,0,730,1614,0.452292,3.395349,7.506977,57.513,0.267502,3.738285,0.035634,12.692783,28.06322,89.023351,103.976492
12,215,0,0,781,1622,0.481504,3.632558,7.544186,56.846,0.2644,3.782148,0.035047,13.738873,28.53323,90.067903,105.196496
12,215,0,0,672,1689,0.397869,3.125581,7.855814,61.243,0.284851,3.510605,0.03626,10.972683,27.578662,83.601391,97.643812
12,215,0,0,607,1710,0.354971,2.823256,7.953488,62.833,0.292247,3.421769,0.036744,9.660529,27.214998,81.485843,95.172919
12,215,1,0.00463,672,1623,0.414048,3.111111,7.513889,59.197,0.27406,3.648834,0.036474,11.351927,27.41693,86.490869,101.018633
13,198,0,0,692,1473,0.46979,3.494949,7.439394,53.493,0.270167,3.701419,0.036316,12.936272,27.536313,95.713458,110.519133
13,198,0,0,701,1493,0.469524,3.540404,7.540404,54.127,0.273369,3.658063,0.036254,12.951023,27.583276,94.592348,109.224601
13,198,0,0,674,1459,0.46196,3.40404,7.368687,52.987,0.267611,3.736766,0.036317,12.720101,27.535056,96.627475,111.574537
13,198,0,0,646,1452,0.444904,3.262626,7.333333,53.628,0.270848,3.692101,0.036934,12.045946,27.075408,95.472514,110.240919
13,198,0,0,648,1483,0.436952,3.272727,7.489899,54.482,0.275162,3.634228,0.036738,11.893836,27.219999,93.975992,108.512903
14,184,0,0,499,1396,0.35745,2.711957,7.586957,53.162,0.288924,3.461119,0.038082,9.386404,26.259358,96.309394,110.153869
14,184,0,0,473,1344,0.351935,2.570652,7.304348,51.578,0.280315,3.567412,0.038376,9.170577,26.057621,99.267129,113.536779
14,184,0,0,536,1326,0.404223,2.913043,7.206522,50.043,0.271973,3.676838,0.03774,10.710789,26.497212,102.312012,117.019363
14,184,0,0,572,1359,0.420898,3.108696,7.38587,51.086,0.277641,3.60177,0.037591,11.196805,26.6022,100.223153,114.630231
14,184,0,0,591,1345,0.439405,3.211957,7.309783,50.213,0.272897,3.66439,0.037333,11.76986,26.785892,101.965626,116.623185
15,172,0,0,477,1238,0.385299,2.773256,7.197674,47.828,0.27807,3.59622,0.038633,9.973237,25.884419,107.050263,121.435143
15,172,0,0,497,1249,0.397918,2.889535,7.261628,48.368,0.281209,3.55607,0.038725,10.275389,25.822858,105.855111,120.079391
15,172,0,0,457,1210,0.377686,2.656977,7.034884,47.006,0.273291,3.659107,0.038848,9.722163,25.741395,108.922265,123.558695
15,172,1,0.00578,429,1391,0.308411,2.479769,8.040462,54.769,0.316584,3.158721,0.039374,7.832898,25.397579,93.48354,106.045391
15,172,2,0.011494,424,1436,0.295265,2.436782,8.252874,57.612,0.331103,3.020204,0.04012,7.359578,24.925363,88.870374,100.812331
16,161,0,0,627,1172,0.534983,3.89441,7.279503,43.931,0.272863,3.664838,0.037484,14.272382,26.6782,116.546402,131.205754
16,161,0,0,594,1176,0.505102,3.689441,7.304348,44.556,0.276745,3.61343,0.037888,13.331538,26.393752,114.911572,129.365293
16,161,0,0,547,1133,0.482789,3.397516,7.037267,43.696,0.271404,3.684548,0.038567,12.518308,25.929147,117.173197,131.911388
16,161,0,0,555,1158,0.479275,3.447205,7.192547,44.324,0.275304,3.632344,0.038276,12.521433,26.125801,115.51304,130.042415
16,161,0,0,545,1122,0.48574,3.385093,6.968944,42.976,0.266932,3.746277,0.038303,12.681497,26.107595,119.136262,134.12137
